Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay
1729951381.77,-0.9979414882241654,-0.04063600698628437,0.0,-0.10951787480314276,-0.9515350591678995,0.32237882818543445,0.0,-0.8833432560741803,-0.9936026255627967,0.24129832579749963,0.0,-1.1166169350015345,0.0007768630090009524,-1.0413820363424489,0.0,-0.8109116623778732
1729951381.87,0.9983920148422105,0.06513193465973237,0.0,-0.6026939464196578,0.9524899362970166,-0.2637294814727752,0.0,-0.5802006570383225,1.0003524735663654,-0.3035136287742752,0.0,-1.1683129828571783,0.0007768630090009524,-0.9478764136789873,0.0,-1.013391910306996
1729951381.97,-0.9979414882241654,0.4944253448700349,0.0,-0.15814086777941877,-0.9515350591678995,0.8815396293536107,0.0,-0.9409961430073803,-0.9936026255627967,0.8708588066359957,0.0,-1.00977843609987,0.0007768630090009524,-0.40652807194315754,0.0,-0.6732250937860697
1729951382.07,0.9983920148422105,0.04024536015478725,0.0,-0.6374246556884265,0.9524899362970166,0.6188014215757925,0.0,-0.6490121672489159,-0.9936026255627967,0.07785473942596766,0.0,-1.271015797930391,0.0007768630090009524,0.24308993813983892,0.0,-0.8129364648571643
1729951382.17,-0.9979414882241654,-1.11698035432516,0.0,-0.4950287476864749,-0.9515350591678995,0.33585258243045074,0.0,-0.859166238973161,1.0003524735663654,-0.5456522752506198,0.0,-1.0407960648132566,0.0007768630090009524,-0.10140446114659858,0.0,-0.1265284243774384
1729951382.27,0.9983920148422105,-1.6893715679388968,0.0,-0.4568249674908294,0.9524899362970166,0.2684838112053692,0.0,-0.7959340404012641,1.0003524735663654,-1.4355118010511851,0.0,-1.1304025477630395,0.12179755362892312,-1.8829326403136024,0.0,-0.3533063020580557
1729951382.37,-0.9979414882241654,0.5006469884962712,0.0,-0.3769443361726615,-0.9515350591678995,0.09669344458141158,0.0,-0.728982300736903,1.0003524735663654,-1.8955752293562398,0.0,-1.1924378051898121,0.0007768630090009524,-0.3130224492796959,0.0,-0.9830198731176274
1729951382.47,0.9983920148422105,0.2580028870730563,0.0,-0.29706370485449357,-0.9515350591678995,0.32237882818543445,0.0,-0.8052328931324255,-0.9936026255627967,-1.925842560165783,0.0,-0.6479061011103622,-0.12024382761092121,-0.6821235913723069,0.0,-0.7521923904784275
1729951382.57,-0.9979414882241654,-0.525924209832714,0.0,-0.6478438684690572,-0.9515350591678995,0.5581695274732192,0.0,-0.6936466603584901,1.0003524735663654,-0.19455123785992007,0.0,-1.1993306115705649,-1.935554186909728,0.49900006332404856,0.0,-0.9688462557625888
1729951382.67,0.9983920148422105,0.18334316355822097,0.0,-0.7381437125678556,0.9524899362970166,0.5042745104931546,0.0,-0.6982960867240707,-0.9936026255627967,-0.11585617775510806,0.0,-0.6134420692065994,1.93710791292773,0.38580904641564817,0.0,0.5112843565992983
1729951382.77,-0.9979414882241654,0.5130902757487438,0.0,-0.07478716553437421,-0.9515350591678995,0.5244851418606792,0.0,-0.7029455130896514,1.0003524735663654,-1.005715703555674,0.0,-1.2427552917693057,0.12179755362892312,-0.6575168485661329,0.0,-0.8473581070051152
1729951382.87,0.9983920148422105,0.631301504647233,0.0,-0.2762252792932324,0.9524899362970166,-0.29067698996280783,0.0,-0.5560236399373031,-0.9936026255627967,-1.9197890940038744,0.0,-1.047688871194009,-0.12024382761092121,-0.07679771834042502,0.0,-0.7461179830405538
1729951382.97,-0.9979414882241654,1.029486696726355,0.0,-0.47766339305209066,-0.9515350591678995,-0.04814941355251417,0.0,-0.8331294513259094,-0.9936026255627967,-2.0590188157277725,0.0,-1.1579737732860496,0.0007768630090009524,-0.36223593489204414,0.0,-0.6448778590759925
1729951383.07,0.9983920148422105,-0.6876869441148566,0.0,-1.068085450621158,-0.9515350591678995,-1.4696304864017338,0.0,-0.5969385919544127,1.0003524735663654,-0.9996622373937654,0.0,-1.2441338530454562,0.0007768630090009524,0.28738207519095177,0.0,-0.9263254036974732
1729951383.17,-0.9979414882241654,-0.42637791181293366,0.0,-0.5436517406627511,0.9524899362970166,-1.3887879609316358,0.0,-0.40259256987314185,-0.9936026255627967,-0.6364542676792484,0.0,-0.5789780373028369,0.0007768630090009524,0.4350225320279964,0.0,-0.7440931805612625
1729951383.27,0.9983920148422105,-0.9365526891643078,0.0,-0.250177247341656,0.9524899362970166,-1.1967869629401537,0.0,-0.20824654779187102,1.0003524735663654,-0.8906998464794103,0.0,-0.9029399371982059,0.0007768630090009524,-1.1299663104446758,0.0,-0.9647966508040063
1729951383.37,-0.9979414882241654,0.04024536015478725,0.0,0.04329724597943921,0.9524899362970166,-2.055738796059943,0.0,-0.7754765643927094,-0.9936026255627967,-1.847147500060971,0.0,-0.840904679771433,0.0007768630090009524,-0.5738539230251409,0.0,-0.9749206632004624
1729951383.47,0.9983920148422105,0.0837968655384412,0.0,-0.807605131105393,-0.9515350591678995,-2.062475673182451,0.0,-0.6285546912403611,1.0003524735663654,-1.9863772217848692,0.0,-0.8236726638195517,0.0007768630090009524,-0.4262134661880968,0.0,-0.9850446755969186
1729951383.57,-0.9979414882241654,-0.33305325741938946,0.0,-0.6026939464196578,0.9524899362970166,-1.2708926112877434,0.0,-0.4816328180880128,1.0003524735663654,-0.2914066964504579,0.0,-0.10682080022128822,0.0007768630090009524,0.9665281766413572,0.0,-1.0802103921236064
1729951383.67,0.9983920148422105,-0.6316921514787301,0.0,-0.9986240320836206,0.9524899362970166,-1.6043680288518969,0.0,0.014925917755999845,-0.9936026255627967,0.27761912276895134,0.0,-0.19298087998069502,0.0007768630090009524,1.025584359376174,0.0,-0.5557865499871784
1729951383.77,-0.9979414882241654,0.5068686321225074,0.0,-0.571436308077766,-0.9515350591678995,-0.9677331407748765,0.0,0.09675582179021923,-0.9936026255627967,-0.06742844845983913,0.0,0.11719540715316891,0.0007768630090009524,0.44978657771170033,0.0,-0.8655813293187362
1729951383.87,0.9983920148422105,0.6997395845358314,0.0,0.03287803319880883,0.9524899362970166,-1.7828952725983627,0.0,0.07071903414296753,1.0003524735663654,-1.50209992883218,0.0,0.15165943905693174,0.12179755362892312,0.39073039497688244,0.0,-0.9040525764252694
1729951383.97,-0.9979414882241654,0.12734837092209517,0.0,-0.7832936346172549,-0.9515350591678995,-1.954685639222321,0.0,0.3199282873380899,-0.9936026255627967,-1.5868484550989004,0.0,0.44115730704853806,-0.12024382761092121,0.9911349194475307,0.0,-0.9425238235318028
1729951384.07,0.9983920148422105,0.2891111052042377,0.0,-0.5193402441746131,0.9524899362970166,-1.2776294884102517,0.0,0.7848709238961542,1.0003524735663654,-0.6061869368697053,0.0,0.699637546326758,0.0007768630090009524,1.3700787586626113,0.0,-0.8939285640288135
1729951384.17,-0.9979414882241654,-1.3720677430008472,0.0,-0.7624552090559936,-0.9515350591678995,-1.3348929439515707,0.0,0.9708479785193799,-0.9936026255627967,-0.7151493277840604,0.0,0.6720663208037478,0.0007768630090009524,0.6515618687223286,0.0,-0.9728958607211713
1729951384.27,0.9983920148422105,-0.8245631038920548,0.0,0.14054323193199156,0.9524899362970166,-0.23678197298274256,0.0,0.9522502730570573,1.0003524735663654,0.5015973707595701,0.0,0.7616728037535307,0.0007768630090009524,0.6072697316712146,0.0,-1.023515922703452
1729951384.37,-0.9979414882241654,-1.446727466515682,0.0,-0.7103591451528407,-0.9515350591678995,-0.9239434394785738,0.0,1.0266410949063478,-0.9936026255627967,0.7861102803692751,0.0,0.9408857696530968,-1.935554186909728,1.4685057298873079,0.0,-0.8129364648571643
1729951384.47,0.9983920148422105,-0.9738825509217255,0.0,-0.42209425822206076,-0.9515350591678995,-0.529836127811847,0.0,1.231215854991896,1.0003524735663654,0.47133003995002704,0.0,1.4716318609710417,1.93710791292773,1.0551124507435827,0.0,-0.6023570070108767
1729951384.57,-0.9979414882241654,-0.6316921514787301,0.0,0.9115649776986559,0.9524899362970166,-0.1492025703901365,0.0,1.6775607860876371,-0.9936026255627967,0.48343697227384425,0.0,1.6129343917764687,-1.935554186909728,0.2775393780684821,0.0,-0.10020599214665227
1729951384.67,0.9983920148422105,-0.8121198166395822,0.0,-0.13382937129128092,0.9524899362970166,-0.3614141997491431,0.0,1.4171929096151217,1.0003524735663654,0.04153394245451596,0.0,1.4957566833036757,1.93710791292773,0.8287304169267822,0.0,-0.8352092921293677
1729951384.77,-0.9979414882241654,-1.4218408920107368,0.0,0.6302462326216298,-0.9515350591678995,-0.6140470918431986,0.0,0.840664040283122,-0.9936026255627967,-0.043214583812204665,0.0,1.5543455375400723,0.12179755362892312,0.16926970972131605,0.0,-0.2824382152828628
1729951384.87,0.9983920148422105,-2.4795203084709034,0.0,-0.40820197451455326,-0.9515350591678995,-1.2439451027977109,0.0,0.3552639277165027,1.0003524735663654,-0.7696305232412379,0.0,-1.113170531811158,-4.113926618068293,0.7007753543346767,0.0,-0.8554573169222801
1729951384.97,-0.9979414882241654,-0.7623466676296919,0.0,-0.2102369316825719,0.9524899362970166,-1.621210221658167,0.0,-0.8498673862419998,-0.9936026255627967,-1.005715703555674,0.0,-0.9891000169576125,2.1791492941675656,-0.19983143237129503,0.0,-0.43227359875041366
1729951385.07,0.9983920148422105,-1.160531859708814,0.0,1.0713262403349921,0.9524899362970166,-1.348366698196587,0.0,-0.6099569857780386,1.0003524735663654,-0.8604325156698672,0.0,-1.0270104520517513,-1.935554186909728,0.06100004137414998,0.0,0.23388641693640028
1729951385.17,-0.9979414882241654,-1.0174340563053794,0.0,0.4774311118390476,-0.9515350591678995,-0.5567836363018797,0.0,-0.9688927012008641,-0.9936026255627967,-0.4427433504981733,0.0,-1.2927281380297615,1.93710791292773,0.7253820971408503,0.0,-0.30471104255506637
1729951385.27,0.9983920148422105,-1.340959524869666,0.0,1.3734834109732792,-0.9515350591678995,-0.10204443053257942,0.0,-0.7922144993087996,1.0003524735663654,-0.6061869368697053,0.0,-1.0270104520517513,-1.935554186909728,0.5039214118852839,0.0,0.6489709251911017
1729951385.37,-0.9979414882241654,-0.7001302313673292,0.0,0.8803073393567641,0.9524899362970166,-0.24015041154399627,0.0,-0.7401409240142965,-0.9936026255627967,0.011266611644972878,0.0,-1.1986413309324895,-1.935554186909728,-0.5787752715863758,0.0,-0.04351152272649804
1729951385.47,0.9983920148422105,-0.4948159917015327,0.0,1.0018648217974546,-0.9515350591678995,0.7063808241683986,0.0,-0.7698972527540126,1.0003524735663654,-0.23692550099328039,0.0,-1.178652192428307,1.93710791292773,-1.8337191547012541,0.0,0.16099352768191605
1729951385.57,-0.9979414882241654,-0.07796586874370204,0.0,2.0680975963486525,0.9524899362970166,0.4402741778293268,0.0,-0.736421382921832,-0.9936026255627967,0.67714788945492,0.0,-1.2596426674021493,0.0007768630090009524,-0.9921685507301007,0.0,1.1349235202209962
1729951385.67,0.9983920148422105,-1.0734288489415058,0.0,1.321387347070126,-0.9515350591678995,0.27858912688913107,0.0,-0.9986490299405802,1.0003524735663654,0.3744745813594892,0.0,-1.2799764462253693,1.93710791292773,-1.0020112478525705,0.0,0.750211049155663
1729951385.77,-0.9979414882241654,-0.11529573050111971,0.0,1.1407876588725292,0.9524899362970166,0.13374626875520607,0.0,-0.6155362974167352,-0.9936026255627967,0.5560785662167477,0.0,-1.164866579666802,0.0007768630090009524,-1.3415842985777726,0.0,0.12454708305467384
1729951385.87,0.9983920148422105,-1.446727466515682,0.0,1.4533640422914473,-0.9515350591678995,-0.16941320175766097,0.0,-0.946575454646077,1.0003524735663654,-0.642507733841157,0.0,-1.085599306288148,0.0007768630090009524,-1.2530000244755457,0.0,0.045579786362316035
1729951385.97,-0.9979414882241654,-0.3268316137931532,0.0,1.4637832550720777,0.9524899362970166,-0.4220460938517165,0.0,-0.6657501021650062,-0.9936026255627967,-0.7514701247555121,0.0,-1.1717593860475546,1.93710791292773,-1.3661910413839466,0.0,0.12454708305467384
1729951386.07,0.9983920148422105,-0.6565787259836753,0.0,1.1546799425800367,0.9524899362970166,-0.09193911484881681,0.0,-0.9242582080912899,1.0003524735663654,-0.17639083937419422,0.0,-0.5617460213509554,0.0007768630090009524,-1.5827303780782787,0.0,0.6489709251911017
1729951386.17,-0.9979414882241654,-0.4201562681866974,0.0,-0.9430548972535909,-0.9515350591678995,-0.06162316779753048,0.0,-0.9279777491837545,-0.9936026255627967,-0.448796816660082,0.0,-0.9891000169576125,-1.935554186909728,-1.523674195343461,0.0,0.6287229003981895
1729951386.27,0.9983920148422105,-0.11529573050111971,0.0,-1.1583852947199564,-0.9515350591678995,0.1404831458777142,0.0,-0.728982300736903,1.0003524735663654,-0.10980271159319945,0.0,-1.0787064999073954,1.93710791292773,-0.874056185260465,0.0,0.7097149995698386
1729951386.37,-0.9979414882241654,-1.3285162376171933,0.0,-0.9291626135460834,0.9524899362970166,-0.2300450958602344,0.0,-0.9670329306546317,-0.9936026255627967,-1.2720682146796531,0.0,-1.085599306288148,-1.935554186909728,-1.4498539669249386,0.0,0.5943012582502386
1729951386.47,0.9983920148422105,-0.4014913373079885,0.0,-1.168804507500587,0.9524899362970166,-0.2637294814727752,0.0,-0.6750489548961675,1.0003524735663654,-1.9137356278419657,0.0,-1.1235097413822868,1.93710791292773,-1.4498539669249386,0.0,0.9121952474989613
1729951386.57,-0.9979414882241654,0.07135357828596865,0.0,-0.22065614446320259,-0.9515350591678995,0.6356436143820634,0.0,-0.9354168313686834,-0.9936026255627967,-1.8168801692514278,0.0,-0.5134963766856877,0.0007768630090009524,-0.5689325744639061,0.0,0.9324432722918735
1729951386.67,0.9983920148422105,-0.16506887951100993,0.0,-0.703413003299087,-0.9515350591678995,0.7265914555359231,0.0,-0.8610260095193932,1.0003524735663654,-0.7393631924316949,0.0,-1.099384919049653,0.0007768630090009524,-1.0266179906587445,0.0,1.4386438921146802
1729951386.77,-0.9979414882241654,0.5628634247586339,0.0,-0.9708394646686057,-0.9515350591678995,0.6693279999946041,0.0,-0.6545914788876127,-0.9936026255627967,-0.3095670949361838,0.0,-1.2089805405036183,0.0007768630090009524,-0.6427528028824284,0.0,1.418395867321768
1729951386.87,0.9983920148422105,-0.7934548857608734,0.0,-0.599220875492781,2.8565149317619287,0.38301072228800787,0.0,-1.033984670318993,1.0003524735663654,-0.9996622373937654,0.0,-0.9442967754827212,0.0007768630090009524,-1.243157327353076,0.0,0.9324432722918735
1729951386.97,-0.9979414882241654,0.48820370124379864,0.0,-0.6374246556884265,-0.9515350591678995,0.0630090589688708,0.0,-0.9149593553601286,-0.9936026255627967,-1.5989553874227176,0.0,-1.1614201764764258,0.12179755362892312,-0.0817190669016593,0.0,-0.9040525764252694
1729951387.07,0.9983920148422105,0.6686313664046507,0.0,-0.856228124081669,-0.9515350591678995,0.7400652097809394,0.0,-0.8461478451495351,1.0003524735663654,-1.9016286955181485,0.0,-0.43078270011665737,-0.12024382761092121,-0.9675618079239267,0.0,-1.0559127623721116
1729951387.17,-0.9979414882241654,0.1708998763057491,0.0,-0.7416167834947326,0.9524899362970166,0.8983818221598815,0.0,-1.0358444408652254,-0.9936026255627967,-1.1086246283081205,0.0,-1.085599306288148,0.0007768630090009524,0.006865207200567486,0.0,-0.7197955508097679
1729951387.27,0.9983920148422105,0.9672702604639921,0.0,-0.7728744218366244,-2.8555600546328113,-0.8969959309885411,0.0,-0.7066650541821159,1.0003524735663654,-0.9451810419365878,0.0,-1.1820985956186834,0.0007768630090009524,0.39073039497688244,0.0,-0.9384742185732204
1729951387.37,-0.9979414882241654,-0.7063518749935654,0.0,-0.7103591451528407,0.9524899362970166,-0.9879437721424009,0.0,-0.8945018793515739,-0.9936026255627967,-0.8906998464794103,0.0,-0.9511895818634735,0.0007768630090009524,-0.14569659819771252,0.0,-0.2945870301586101
1729951387.47,0.9983920148422105,1.384120383421822,0.0,-0.7103591451528407,0.9524899362970166,-1.7862637111596171,0.0,-0.8628857800656254,1.0003524735663654,-1.750292041470433,0.0,-0.8753687116751957,0.0007768630090009524,-0.7657865169132989,0.0,-0.9303750086560555
1729951387.57,-0.9979414882241654,0.8490590315655021,0.0,-0.936108755399837,-0.9515350591678995,-2.0388966032536726,0.0,-0.06318444518575493,-0.9936026255627967,-1.5807949889369919,0.0,-1.1304025477630395,0.0007768630090009524,-1.3169775557715984,0.0,-0.8676061317980274
1729951387.67,0.9983920148422105,1.079259845736245,0.0,-0.8909588333504378,0.9524899362970166,-1.429209223666685,0.0,-0.8814834855279481,1.0003524735663654,0.18681713034032274,0.0,-1.1752057892379308,0.0007768630090009524,-0.09648311258536431,0.0,-0.7562419954370099
1729951387.77,-0.9979414882241654,0.48820370124379864,0.0,-0.7589821381291169,0.9524899362970166,-0.5332045663731007,0.0,-0.7922144993087996,-0.9936026255627967,0.14444286720696242,0.0,-1.203810935718054,0.0007768630090009524,-0.10140446114659858,0.0,-0.9404990210525116
1729951387.87,0.9983920148422105,-0.4014913373079885,0.0,-0.8701204077891765,0.9524899362970166,-1.146260384521343,0.0,-0.9521547662847738,1.0003524735663654,0.5681854985405649,0.0,-1.2220768726270481,0.0007768630090009524,-0.03250558128931109,0.0,-0.7177707483304766
1729951387.97,-0.9979414882241654,1.496109968694075,0.0,-0.8527550531547923,-0.9515350591678995,-1.0317334734387043,0.0,-0.8889225677128769,-0.9936026255627967,-0.5335453429268026,0.0,-0.6892629393948774,0.0007768630090009524,-0.29825840359599143,0.0,-1.015416712786287
1729951388.07,0.9983920148422105,1.4276718888054754,0.0,-0.7103591451528407,0.9524899362970166,-1.570683643239356,0.0,-0.39608337296132895,1.0003524735663654,-1.2660147485177444,0.0,-1.2468909755977573,0.0007768630090009524,-0.14569659819771252,0.0,-0.6529770689931573
1729951388.17,-0.9979414882241654,0.17712151993198538,0.0,-0.9986240320836206,-0.9515350591678995,-0.7959427741509189,0.0,-0.9912099477556512,-0.9936026255627967,0.18681713034032274,0.0,-1.2282803983697255,0.0007768630090009524,0.06100004137414998,0.0,-0.7319443656855152
1729951388.27,0.9983920148422105,-0.9925474818004343,0.0,-1.1062892308168035,0.9524899362970166,-1.3854195223703822,0.0,-0.8610260095193932,1.0003524735663654,-0.321674027260001,0.0,-0.30326578207273547,0.0007768630090009524,0.2972247723134214,0.0,-0.8797549466737749
1729951388.37,-0.9979414882241654,-1.5089439027780447,0.0,-1.1028161598899267,-0.9515350591678995,-1.2473135413589647,0.0,-1.0432835230501543,-0.9936026255627967,-0.2006047040218287,0.0,-1.1338489509534158,0.0007768630090009524,0.858258508294191,0.0,-0.837234094608659
1729951388.47,-0.9979414882241654,-0.8121198166395822,0.0,-1.1583852947199564,0.9524899362970166,-1.6649999229544703,0.0,-0.989350177209419,1.0003524735663654,-0.690935463136426,0.0,-1.1476345637149208,0.0007768630090009524,0.597427034548745,0.0,-0.918226193780308
1729951388.57,0.9983920148422105,-0.6876869441148566,0.0,-1.307380037482974,-0.9515350591678995,-1.6245786602194214,0.0,-0.6657501021650062,-0.9936026255627967,-0.7090958616221518,0.0,-0.9856536137672363,0.0007768630090009524,1.1240113306008703,0.0,-0.6651258838689047
1729951388.67,0.9983920148422105,-0.7934548857608734,0.0,-1.2969608247023434,-0.9515350591678995,-0.9104696852335574,0.0,-1.048862834688851,1.0003524735663654,0.4894904384357529,0.0,-1.151080966905297,0.0007768630090009524,1.4045281985912557,0.0,-0.7380187731233889
1729951388.77,-0.9979414882241654,-1.4840573282730996,0.0,-1.269870871472704,0.9524899362970166,-0.8431009140084759,0.0,-0.5448650166599095,-0.9936026255627967,0.3502607167118547,0.0,-1.1717593860475546,0.0007768630090009524,1.045269753621113,0.0,-0.8838045516323572
1729951388.87,0.9983920148422105,-1.5898252699191164,0.0,-1.3403742112883044,0.9524899362970166,-1.4123670308604148,0.0,-0.9930697183018834,1.0003524735663654,-0.5759196060601622,0.0,-1.1752057892379308,0.0007768630090009524,0.8828652511003646,0.0,-0.667150686348196
1729951388.97,-0.9979414882241654,-1.7204797860700782,0.0,-0.9534741100342214,-0.9515350591678995,-1.0283650348774498,0.0,-0.9614536190159351,-0.9936026255627967,-1.4899929965083627,0.0,-1.0752600967170192,0.0007768630090009524,1.0944832392334614,0.0,-1.0012430954312483
1729951389.07,0.9983920148422105,-0.6628003696099115,0.0,-0.9187434007654527,0.9524899362970166,-2.136581321530041,0.0,-0.8387087629646061,1.0003524735663654,-0.8604325156698672,0.0,-1.1062777254304055,0.0007768630090009524,0.9714495252025914,0.0,-0.7704156127920486
1729951389.17,-0.9979414882241654,-0.9987691254266706,0.0,-1.0750315924749119,-0.9515350591678995,-1.1529972616438504,0.0,-1.0358444408652254,-0.9936026255627967,0.011266611644972878,0.0,-0.3756402490706371,-1.935554186909728,0.8976292967840697,0.0,-0.8777301441944837
1729951389.27,0.9983920148422105,-1.7764745787062046,0.0,-0.4707172511983369,0.9524899362970166,-1.3315245053903169,0.0,0.03352362321832235,1.0003524735663654,-0.17033737321228562,0.0,-0.9477431786730973,-1.935554186909728,0.05115734425168034,0.0,-1.0498383549342378
1729951389.37,-0.9979414882241654,-1.807582796837386,0.0,-1.2347928551112477,-0.9515350591678995,-1.6077364674131505,0.0,-0.9019409615365028,-0.9936026255627967,-0.7090958616221518,0.0,-0.5134963766856877,1.93710791292773,0.3119888179971264,0.0,-0.7278947607269328
1729951389.47,0.9983920148422105,-1.558717051787935,0.0,-0.6339515847615497,-0.9515350591678995,-1.4932095563305126,0.0,-0.16547182522852905,1.0003524735663654,-0.642507733841157,0.0,-0.44801471606853865,0.0007768630090009524,0.5137641090077536,0.0,-0.873680539235901
1729951389.57,-0.9979414882241654,-0.7623466676296919,0.0,-0.963893322814852,0.9524899362970166,-0.9812068950198928,0.0,-0.5299868522900514,-0.9936026255627967,-0.9028067788032275,0.0,0.4170324847159041,-1.935554186909728,0.6367978230386235,0.0,-0.7521923904784275
1729951389.67,0.9983920148422105,-0.8556713220232361,0.0,-0.9083241879848222,0.9524899362970166,-0.15257100895139022,0.0,0.617491574735251,1.0003524735663654,-0.2914066964504579,0.0,-0.024107123652258058,-1.935554186909728,-1.5089101496597563,0.0,-0.7886388351056696
1729951389.77,-0.9979414882241654,-0.27705846478326296,0.0,-0.599220875492781,-0.9515350591678995,0.6726964385558578,0.0,0.17858572582443843,-0.9936026255627967,0.3865815136833064,0.0,0.8581720930840663,1.93710791292773,-1.7057640921091493,0.0,-0.960747045845424
1729951389.87,0.9983920148422105,-1.2662998013548306,0.0,-0.43945961285644514,0.9524899362970166,-0.331098252697856,0.0,0.8592617457454446,1.0003524735663654,-0.22481856866946315,0.0,-0.027553526842634252,0.0007768630090009524,-0.8051573054031775,0.0,-0.8048372549399995
1729951389.97,-0.9979414882241654,-1.3036296631122481,0.0,-0.6825745777378257,-0.9515350591678995,-0.9845753335811472,0.0,0.3441053044391094,-0.9936026255627967,0.3744745813594892,0.0,0.04482094015526733,1.93710791292773,-2.0945506284466995,0.0,-1.0113671078277047
1729951390.07,0.9983920148422105,-0.21484202852090017,0.0,-1.1028161598899267,0.9524899362970166,-0.1492025703901365,0.0,0.07815811632789656,1.0003524735663654,-0.6727750646507,0.0,1.0787418972681473,1.93710791292773,-0.5000336946066192,0.0,-0.7623164028748837
1729951390.17,-0.9979414882241654,-0.6565787259836753,0.0,-0.23454842817070992,-0.9515350591678995,0.8310130509347999,0.0,1.1010319167556382,-0.9936026255627967,0.10206860407360212,0.0,0.5790134346635886,-1.935554186909728,-1.243157327353076,0.0,-1.0012430954312483
1729951390.27,0.9983920148422105,-0.7685683112559283,0.0,-0.5783824499315198,0.9524899362970166,0.40322135365553236,0.0,0.6546869856598964,1.0003524735663654,-0.19455123785992007,0.0,0.7651192069439069,1.93710791292773,-1.4203258755575296,0.0,-0.7359939706440978
1729951390.37,-0.9979414882241654,-1.4591707537681544,0.0,-0.46377110934458315,-0.9515350591678995,0.15395690012273053,0.0,0.8220663348207995,-0.9936026255627967,-0.26113936564091483,0.0,0.4135860815255279,-0.12024382761092121,-1.4596966640474083,0.0,-1.0174415152655782
1729951390.47,0.9983920148422105,-0.7561250240034557,0.0,-0.47419032212521384,-0.9515350591678995,-0.37151951543290496,0.0,0.617491574735251,1.0003524735663654,-0.2006047040218287,0.0,0.5031925644753108,0.12179755362892312,-0.5000336946066192,0.0,-0.7501675879991363
1729951390.57,-0.9979414882241654,-0.1775121667634825,0.0,-0.4950287476864749,0.9524899362970166,-0.6679421088232639,0.0,0.5431007528859609,-0.9936026255627967,-1.24180088387011,0.0,0.6410486920903615,0.0007768630090009524,-0.9970898992913355,0.0,0.22781200949852637
