Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729950881.16,0.002677683432711783,-1.5981482514974261,0.0,-1.5115730652140373,1.0018149037243633,-1.2459925620816878,0.0,-1.107123147430327,1.0075553348813597,-0.8450527838211066,0.0,0.5679224061974915,-1.7093581850290778,-0.44358677751429615,0.0,-1.473176810124438
1729950881.26,-1.9388862310505546,-0.9031866265193721,0.0,-1.2668768841174862,1.0018149037243633,-0.9186947752278773,0.0,-1.1586260720587533,-0.9904212329207678,-0.21658433091476026,0.0,0.9805148533326493,0.004204415759457167,-0.31900586308402196,0.0,-1.0755225306571972
1729950881.36,0.002677683432711783,0.23655043844463547,0.0,-1.5634457936628674,-0.998053866668713,-1.2876486440449002,0.0,-0.44862146825258853,1.0075553348813597,-0.10884688184510077,0.0,1.2845303406953972,0.004204415759457167,-0.010668099869091213,0.0,-1.3825350258341111
1729950881.46,0.12402542808791754,-1.3340628340057659,0.0,-1.4976210899760758,1.0018149037243633,-1.6863568571213612,0.0,-0.007167828580361782,1.0075553348813597,-0.3961467460308594,0.0,2.030092131132612,0.004204415759457167,0.4658538978267092,0.0,-0.9695301216080243
1729950881.56,1.8228938532607724,-1.584249018997865,0.0,-1.2561445954729007,-0.998053866668713,-1.0555647588212893,0.0,-0.2867551337061054,-0.9904212329207678,-1.4675358228902495,0.0,1.8237959075650332,-0.006505350495470951,-0.5993129205521398,0.0,-1.064557798686593
1729950881.66,0.002677683432711783,-1.375760531504449,0.0,-1.5494938184249063,1.0018149037243633,-0.09747487366740627,0.0,-0.31618537635092053,-0.9904212329207678,-0.42607381521687526,0.0,1.921515171360202,0.004204415759457167,-0.9574830495391797,0.0,-1.210754224961314
1729950881.76,0.002677683432711783,-1.4452566940022544,0.0,-1.537688300915862,-0.998053866668713,0.03939510992600501,0.0,-0.8275358423045833,1.0075553348813597,-0.33629260765882635,0.0,-0.5648972074279853,0.004204415759457167,-1.3717145900198435,0.0,-0.9768399429217604
1729950881.86,0.002677683432711783,-0.8197912315220064,0.0,-1.4028192069489034,-0.998053866668713,-1.0734173653769516,0.0,0.2503467945617706,-0.9904212329207678,-1.012644371262799,0.0,-0.8182434468969417,0.004204415759457167,-1.3156531785262198,0.0,-1.1997894929907098
1729950881.96,0.002677683432711783,-1.1533728115114716,0.0,-1.4672129388164168,1.0018149037243633,-1.079368234228839,0.0,0.06272899770107428,1.0075553348813597,-0.8869506806815297,0.0,-0.5540395114507443,0.004204415759457167,-1.5336697787792009,0.0,-0.8160238740195673
1729950882.06,0.002677683432711783,-0.6182523602783706,0.0,-1.2418348772801198,1.0018149037243633,-0.5497409064108538,0.0,0.018583633733851555,-0.9904212329207678,-1.5692878581227059,0.0,-0.677093399192809,1.7177670165479921,-1.6084183274373658,0.0,-0.9987694068629686
1729950882.16,-1.8175384863953488,-1.3271132177559852,0.0,-1.3527351932741707,-0.998053866668713,-0.6152004637816161,0.0,0.11055314199889882,1.0075553348813597,-0.19862808940315035,0.0,-0.3187894319438561,-1.7093581850290778,-1.150583466906106,0.0,-0.8342984273039074
1729950882.26,1.8228938532607724,-0.4375623377840765,0.0,-1.456480650171831,1.0018149037243633,-0.09747487366740627,0.0,0.1878075289415385,-0.9904212329207678,-0.19862808940315035,0.0,-0.5938510633672947,-0.006505350495470951,-0.244257314425857,0.0,-0.932981015039344
1729950882.36,0.002677683432711783,-0.0761822927954882,0.0,-1.5469896177411693,-0.998053866668713,-0.24624659496459317,0.0,0.3202436208432067,1.0075553348813597,-0.5338112642865347,0.0,-0.7096664871245318,0.014914182014385284,0.39733439489005873,0.0,-1.086487262627801
1729950882.46,0.002677683432711783,-0.9448843240180553,0.0,-1.4421709319790506,-0.998053866668713,-0.38906744740989196,0.0,1.0376057853105751,-0.9904212329207678,-0.25848222777518337,0.0,-0.4201279277314388,1.7177670165479921,-0.44358677751429615,0.0,-0.914706461755004
1729950882.56,0.002677683432711783,-0.6807989065263955,0.0,-1.2346800181837296,1.0018149037243633,0.6166293885590909,0.0,0.9529938377067317,1.0075553348813597,-0.7971694731234802,0.0,-0.9268204066693517,-1.7093581850290778,-0.5058772347294336,0.0,-1.1413109224808216
1729950882.66,0.12402542808791754,-0.9379347077682748,0.0,-1.2167928704427535,1.0018149037243633,0.9855832573761131,0.0,0.8904545720864996,-0.9904212329207678,-0.007094846612645252,0.0,-0.45993947964798904,1.7177670165479921,-0.7332374035646856,0.0,-0.8379533379607755
1729950882.76,0.002677683432711783,0.8481166684253233,0.0,-1.4457483615272457,-0.998053866668713,0.22387204433451743,0.0,1.1847569985346509,-0.9904212329207678,-1.2221338555649142,0.0,-1.1331166302369304,-1.7093581850290778,-0.45604486895732366,0.0,-1.0097341388335725
1729950882.86,0.002677683432711783,0.19485274094595223,0.0,-1.5022717483887296,-0.998053866668713,-0.5616426441146287,0.0,1.949943307299844,1.0075553348813597,-0.9767318882395793,0.0,-0.7313818790790139,1.7177670165479921,-0.7083212206786307,0.0,-1.1413109224808216
1729950882.96,0.002677683432711783,-1.0908262652634468,0.0,-1.4743677979128071,1.0018149037243633,-0.627102201485391,0.0,0.6513338505973766,0.882681799393725,-1.012644371262799,0.0,-0.9304396386617653,-1.7093581850290778,-0.502762711868677,0.0,-1.1157265478827452
1729950883.06,0.002677683432711783,-0.7294462202748593,0.0,-1.417128925141684,-0.998053866668713,0.2595772574458423,0.0,-0.7760329176761568,-0.8655476974331331,-1.8446168946340578,0.0,-1.1403550942217577,1.7177670165479921,-0.284746111615696,0.0,-1.4008095791184514
1729950883.16,-0.11867006122249397,-0.2707715477893434,0.0,-1.4976210899760758,1.0018149037243633,0.43215245415057846,0.0,-0.669348288088702,1.0075553348813597,-1.1143964064952554,0.0,-1.0715896863658982,0.004204415759457167,0.7305883409910437,0.0,-1.23633859955939
1729950883.26,-1.9388862310505546,0.917612830923128,0.0,-1.3420029046295852,-0.998053866668713,-0.6509056768929409,0.0,-1.1917350950341703,-0.9904212329207678,-0.677461196379414,0.0,-1.158451254183826,-1.7093581850290778,-0.11344735427406835,0.0,-1.0937970839415372
1729950883.36,1.8228938532607724,2.1129468258853805,0.0,-1.4421709319790506,-0.998053866668713,-1.9541459554562968,0.0,-0.9342204718920382,1.0075553348813597,-1.1922067863788977,0.0,-0.7675741990031505,0.004204415759457167,-0.3532656145523472,0.0,-0.4688073616171049
1729950883.46,0.12402542808791754,-0.3889150240356127,0.0,-1.4099740660452937,1.0018149037243633,-2.0374581193827215,0.0,-1.2837046032992177,-0.9904212329207678,-1.1622797171928811,0.0,-1.0896858463279666,1.7177670165479921,-0.6398017177419795,0.0,-1.3277113659810906
1729950883.56,0.002677683432711783,0.4311396934384907,0.0,-1.2883414614066573,-0.998053866668713,-2.3885593816440824,0.0,-0.9930809571816683,1.0075553348813597,-2.6706040041681125,0.0,-1.1114012382824485,-1.7093581850290778,-1.1474689440453487,0.0,-1.239993510216258
1729950883.66,0.002677683432711783,0.27824813594331876,0.0,-1.5419812163736963,1.0018149037243633,-1.8529811849742104,0.0,-1.0298687604876873,-0.9904212329207678,-2.9459330406794644,0.0,-0.8942473187376286,1.7177670165479921,-1.194186786956702,0.0,-1.1303461905102175
1729950883.76,-1.9388862310505546,1.3484890384095216,0.0,-1.431438643334465,1.0018149037243633,-1.585192086639274,0.0,-1.3307929915309218,1.0075553348813597,-0.8330819561467,0.0,-0.934058870654179,-1.7093581850290778,-0.9979718467290194,0.0,-1.0316636027747808
1729950883.86,1.8228938532607724,0.6465777971816875,0.0,-1.5097843504399397,1.0018149037243633,-1.811325103010998,0.0,-1.037226321148891,-0.9904212329207678,-0.6714757825422107,0.0,-0.7820511269728052,1.7177670165479921,-0.16950876576769205,0.0,-0.47977209358770906
1729950883.96,0.002677683432711783,0.021112334701439403,0.0,-1.4865310583766709,-0.998053866668713,-1.7042094636770235,0.0,-1.373834721398964,1.0075553348813597,-0.8630090253327165,0.0,-0.9087242467072832,-1.7093581850290778,-0.2037685172360173,0.0,-0.9110515510981358
1729950884.06,-1.9388862310505546,1.5222294446540352,0.0,-1.5115730652140373,1.0018149037243633,-1.9660476931600719,0.0,-1.2689894819768102,-0.9904212329207678,-1.144323475681272,0.0,-0.9847281185479704,1.7177670165479921,-0.3532656145523472,0.0,-1.324056455324223
1729950884.16,0.002677683432711783,0.2712985196935382,0.0,-1.4063966364970986,-0.998053866668713,-1.0734173653769516,0.0,-1.0556202228019005,1.0075553348813597,-1.1742505448672877,0.0,-1.0715896863658982,-1.7093581850290778,-0.8079859522228499,0.0,-1.2290287782456542
1729950884.26,0.002677683432711783,2.3770322433770414,0.0,-1.2454123068283152,-0.998053866668713,-0.6152004637816161,0.0,-1.0666565637937062,-0.9904212329207678,0.22035087920108032,0.0,-1.1801666461383082,0.004204415759457167,-1.3156531785262198,0.0,-0.9987694068629686
1729950884.36,0.002677683432711783,1.8071637108950367,0.0,-1.5255250404519984,1.0018149037243633,-0.8472843490052276,0.0,-1.246916799993199,1.0075553348813597,0.3879424666427729,0.0,-0.5829933673900536,0.004204415759457167,-1.3592564985768159,0.0,-1.0133890494904407
1729950884.46,-0.11867006122249397,-0.27772116403912395,0.0,-1.1202022726414835,1.0018149037243633,-1.0496138899694019,0.0,-1.2542743606544025,-0.9904212329207678,0.07670094710820101,0.0,-1.1837858781307218,0.004204415759457167,-1.3467984071337884,0.0,-1.25461315284373
1729950884.56,-1.9388862310505546,-1.4174582290031323,0.0,-1.5773977689008287,-0.998053866668713,-1.4423712341939745,0.0,-1.3808244040271076,1.0075553348813597,-0.17468643405433712,0.0,-0.5938510633672947,0.004204415759457167,-1.6987394903993152,0.0,-0.918361372411872
1729950884.66,2.065589342571184,-1.2645666715079604,0.0,-1.4979788329308954,1.0018149037243633,-0.9305965129316522,0.0,-1.3712595751675427,-0.9904212329207678,-0.34227802149602965,0.0,-0.20659324017903252,0.004204415759457167,-1.5367843016399576,0.0,-0.9658752109511562
1729950884.76,-0.11867006122249397,0.09755811344902461,0.0,-0.9878373793582614,-1.1230456648182776,-0.5080848244476415,0.0,-0.9967597375122703,1.0075553348813597,0.5914465371076852,0.0,-0.6988087911472909,0.004204415759457167,-1.1474689440453487,0.0,-0.6150037878918259
1729950884.86,1.9442415979159782,-0.8753881615202499,0.0,-1.5040604631628274,-0.873062068519144,0.43810332300246657,0.0,-1.309456065613431,-0.9904212329207678,1.5311565095486035,0.0,-0.5540395114507443,0.004204415759457167,0.11391281456118299,0.0,-1.0755225306571972
1729950884.96,0.002677683432711783,-1.4452566940022544,0.0,0.0066880350400012325,1.0018149037243633,-0.6687582834486033,0.0,-0.29411269436730914,1.0075553348813597,0.2502779483870975,0.0,-1.1874051101231353,0.004204415759457167,0.5935493351177413,0.0,0.21100602056034762
1729950885.06,0.002677683432711783,-2.16106716772965,0.0,-1.3420029046295852,1.0018149037243633,-0.9722525948948646,0.0,-1.037226321148891,-0.9904212329207678,-0.479942539751705,0.0,-0.8146242149045281,1.7177670165479921,-0.7425809721469558,0.0,-0.9439457470099483
1729950885.16,0.002677683432711783,-1.3201636015062048,0.0,-1.3920869183043176,-0.998053866668713,-0.27005007037214307,0.0,-1.3521299174484127,1.0075553348813597,-1.335856718471777,0.0,-1.115020470274862,-1.7093581850290778,-1.0228880296150744,0.0,-0.9658752109511562
1729950885.26,-0.11867006122249397,-1.1533728115114716,0.0,-0.2759288992674187,1.0018149037243633,-0.5437900375589664,0.0,-1.3020985049522271,-0.9904212329207678,-0.40811757370526536,0.0,-1.0534935264038299,0.004204415759457167,-1.2222174927035137,0.0,-0.2568225435187596
1729950885.36,0.002677683432711783,-0.9448843240180553,0.0,-0.7195301632436223,-0.998053866668713,-0.45452700478065416,0.0,-1.4098867686388625,1.0075553348813597,0.358015397456757,0.0,-0.8435780708438374,1.7177670165479921,-1.552356915943742,0.0,-0.8635377125588516
1729950885.46,0.002677683432711783,-1.3201636015062048,0.0,-0.021931401345560306,1.0018149037243633,-1.3650099391194375,0.0,-1.3627983804071582,-0.9904212329207678,-0.6535195410306008,0.0,-1.2706474459486499,0.004204415759457167,-1.1318963297415645,0.0,0.0574997729718906
1729950885.56,0.002677683432711783,-1.973427528985575,0.0,0.11758835103405195,-0.998053866668713,-2.0910159390497087,0.0,-0.9636507145368531,1.0075553348813597,-1.0485568542860189,0.0,-0.9087242467072832,-1.7093581850290778,-1.135010852602322,0.0,-0.07407701067535839
1729950885.66,0.002677683432711783,-1.1047254977630079,0.0,0.14263035787141837,-0.998053866668713,-1.1269751850439382,0.0,-1.328953601365621,-0.9904212329207678,-1.8565877223084644,0.0,-1.2561705179789953,1.7177670165479921,-0.627343626298952,0.0,-0.022908261479205848
1729950885.76,0.12402542808791754,-0.5696050465299068,0.0,0.7078642264862582,1.0018149037243633,-0.8591860867090025,0.0,-1.1144807080915307,1.0075553348813597,-0.29439471079840324,0.0,-1.1041627742976212,-1.7093581850290778,0.13259995172572422,0.0,0.5107086944235257
1729950885.86,0.002677683432711783,-0.45146157028363754,0.0,1.1872397859444133,1.0018149037243633,-0.18078703759383094,0.0,-1.0151536391652796,-0.9904212329207678,1.0343671610607297,0.0,-0.9268204066693517,1.7177670165479921,0.20111945466237544,0.0,0.6057363715020943
1729950885.96,0.002677683432711783,-1.2923651365070825,0.0,1.6845024931435448,-0.998053866668713,-0.8115791358939027,0.0,-0.868002425941204,1.0075553348813597,0.26224877606150415,0.0,-0.934058870654179,0.004204415759457167,-0.19131042579298982,0.0,1.3549930561600392
1729950886.06,-0.11867006122249397,-1.3132139852564242,0.0,-1.5269560122712766,1.0018149037243633,-1.7399146767883484,0.0,-0.6435968257744888,-0.9904212329207678,-0.8390673699839033,0.0,-0.45270101566316173,0.004204415759457167,-0.44670130037505335,0.0,1.4171265373267956
1729950886.16,0.002677683432711783,-0.3472173265369294,0.0,-1.1881734340571921,-0.998053866668713,-0.5973478572259536,0.0,-1.2174865573483837,1.0075553348813597,-1.7189232040527884,0.0,-0.9268204066693517,-1.7093581850290778,-0.543251509058516,0.0,1.5377385890034405
1729950886.26,0.002677683432711783,0.08365888094946353,0.0,-1.526598269316457,1.0018149037243633,-0.43072352937310426,0.0,-0.599451461807266,-0.9904212329207678,0.2502779483870975,0.0,-0.6951895591548771,1.7177670165479921,-0.642916240602736,0.0,-1.1522756544514257
1729950886.36,0.002677683432711783,-0.04838382779636603,0.0,-1.515508237717052,-0.998053866668713,0.8427624049308137,0.0,-1.305777285282829,1.0075553348813597,0.44181119117760326,0.0,-0.9955858145252113,-1.7093581850290778,-0.16639424290693483,0.0,-1.3350211872948268
1729950886.46,0.002677683432711783,-1.0491285677647635,0.0,-1.5237363256779008,1.0018149037243633,-0.21054138185326832,0.0,-0.22421586808587327,-0.9904212329207678,0.1964092238522671,0.0,-0.4020317677693704,1.7177670165479921,0.020477128738477512,0.0,-1.0024243175198364
1729950886.56,0.002677683432711783,-0.5696050465299068,0.0,1.251633517811927,-0.998053866668713,-1.1686312670071506,0.0,-1.1954138753647723,1.0075553348813597,-1.084469337309239,0.0,0.021418375343028276,-1.7093581850290778,0.799107843927695,0.0,-1.0206988708041767
1729950886.66,-1.9388862310505546,-0.30551962903824614,0.0,1.4233501361252958,-0.998053866668713,0.41429984759491667,0.0,-0.8496085242881947,-0.9904212329207678,-0.7373153347514471,0.0,0.014179911358201102,1.7177670165479921,-0.3563801374131044,0.0,-1.068212709343461
1729950886.76,1.9442415979159782,0.792519738427079,0.0,1.3947306997397342,1.0018149037243633,0.25362638859395414,0.0,-1.0004385178428723,1.0075553348813597,0.08867177478260763,0.0,0.5389685502581821,-1.7093581850290778,-0.4778465289826221,0.0,-0.8635377125588516
1729950886.86,0.002677683432711783,0.04891079970056081,0.0,-1.220370299990949,-0.998053866668713,0.045345978777893155,0.0,-1.1770199737117628,-0.9904212329207678,0.21436546536387768,0.0,-0.27173941604247853,1.7177670165479921,-0.702092174957117,0.0,-1.2984720807261465
1729950886.96,0.002677683432711783,-0.5765546627796874,0.0,-1.2704543136656814,1.0018149037243633,-1.2459925620816878,0.0,0.4563584930754763,1.0075553348813597,-0.8869506806815297,0.0,-0.018393176573522144,-1.7093581850290778,-0.4186705946282412,0.0,-0.925671193725608
1729950887.06,-1.9388862310505546,-0.06923267654570767,0.0,-1.2883414614066573,-0.998053866668713,-2.126721152161034,0.0,-1.3907571109197328,-0.9904212329207678,-2.5030124167264205,0.0,0.4593454464250816,1.7177670165479921,-0.3719527517168884,0.0,-1.4757352475842458
1729950887.16,1.9442415979159782,0.2226512059450744,0.0,-1.5351841002321254,1.0018149037243633,-0.1926887752976059,0.0,-1.243238019662597,1.0075553348813597,-1.0724985096348323,0.0,0.3145761667285349,-1.7093581850290778,0.5842057665354704,0.0,-1.4377241767528184
1729950887.26,-1.9388862310505546,-0.6321515927779316,0.0,-1.526598269316457,-0.998053866668713,-0.5497409064108538,0.0,-0.4596578092443943,-0.9904212329207678,-1.437608753704233,0.0,1.1650956849457461,0.004204415759457167,0.571747675092443,0.0,-1.1303461905102175
1729950887.36,1.9442415979159782,0.06975964844990244,0.0,-1.5044182061176468,1.0018149037243633,-0.3712148408542302,0.0,-1.348083259084751,1.0075553348813597,-1.3717692014949967,0.0,1.2085264688547097,0.004204415759457167,1.0108953984591615,0.0,-1.3496408299222988
1729950887.46,0.002677683432711783,-0.3819654077858321,0.0,-1.4822381429188367,-0.998053866668713,-0.7699230539306904,0.0,-0.08810099585360327,-0.9904212329207678,-1.3717692014949967,0.0,1.5813073640733175,1.7177670165479921,1.4500431218258802,0.0,-0.9000868191275319
1729950887.56,0.002677683432711783,-0.7919927665228842,0.0,-1.4600580797200264,1.0018149037243633,-1.4245186276383122,0.0,-0.9526143735450475,1.0075553348813597,-0.9408194052163594,0.0,-1.2634089819638223,-1.7093581850290778,0.41290700919384277,0.0,-1.1997894929907098
1729950887.66,-1.9388862310505546,0.9593105284218112,0.0,-1.3920869183043176,-0.998053866668713,-0.7461195785231405,0.0,-0.9195053505696306,-0.9904212329207678,-1.3837400291694033,0.0,-1.0607319903886574,0.004204415759457167,-0.020011668451362177,0.0,-1.2509582421868621
1729950887.76,0.002677683432711783,1.417985200907327,0.0,-1.556290934566477,-0.998053866668713,-1.733963807936461,0.0,-1.004117298173474,1.0075553348813597,-1.2341046832393208,0.0,-0.9847281185479704,0.004204415759457167,-0.6211145805774382,0.0,-0.925671193725608
1729950887.86,0.12402542808791754,0.7369228084288346,0.0,-1.2382574477319248,1.0018149037243633,-0.8115791358939027,0.0,-0.3345792780039299,-0.9904212329207678,-0.20461350324035366,0.0,-1.0353973664417615,0.004204415759457167,-0.6989776520963596,0.0,-1.3167466340104865
1729950887.96,1.8228938532607724,0.3060466009424409,0.0,-0.3152806242975659,1.0018149037243633,-0.7877756604863528,0.0,-0.3492943993263375,1.0075553348813597,0.1724675685034539,0.0,-0.8218626788893555,0.004204415759457167,-0.8609328408557171,0.0,-0.7648551248234149
1729950888.06,-1.9388862310505546,0.13230619469792732,0.0,-0.8161207610448924,-0.998053866668713,-1.3293047260081126,0.0,-1.1328746097445401,-0.9904212329207678,-0.6654903687050074,0.0,-1.3176974618500275,0.004204415759457167,-0.7145502664001444,0.0,-1.0609028880297249
1729950888.16,0.002677683432711783,1.5361286771535962,0.0,-0.6801784382134752,1.0018149037243633,-1.013908676858077,0.0,-0.768675357014953,1.0075553348813597,-0.5098696089377215,0.0,-1.0426358304265888,0.004204415759457167,-0.06672951136271492,0.0,-0.9073966404412679
1729950888.26,0.002677683432711783,1.5430782934033769,0.0,-0.3295903424903467,-0.998053866668713,-0.9841543325986396,0.0,-1.0225111998264835,-0.9904212329207678,-0.35424884917043625,0.0,-0.825481910881769,0.004204415759457167,0.4596248521051955,0.0,-1.3277113659810906
1729950888.36,0.002677683432711783,1.0288066909196167,0.0,-0.6372492836351329,1.0018149037243633,-0.6806600211523782,0.0,0.23195289290876123,1.0075553348813597,-0.7492861624258537,0.0,-0.3658394478452337,0.004204415759457167,0.34750202911794875,0.0,-1.0937970839415372
1729950888.46,0.002677683432711783,1.4249348171571077,0.0,-0.48341981306273984,-0.998053866668713,-0.9722525948948646,0.0,-0.7282087733783322,-0.9904212329207678,-0.36621967684484286,0.0,-0.6264241512990176,0.004204415759457167,-0.37506727457764494,0.0,-1.1413109224808216
1729950888.56,0.002677683432711783,0.4936862396865156,0.0,-0.4691100948699591,1.0018149037243633,-1.0555647588212893,0.0,-0.3897609829629584,1.0075553348813597,0.03480305024777854,0.0,-0.5287048875038487,0.004204415759457167,-0.5961983976913833,0.0,-1.2948171700692785
1729950888.66,0.002677683432711783,1.3693378871588633,0.0,-0.45122294712898303,-0.998053866668713,-2.126721152161034,0.0,0.007547292742045793,1.0075553348813597,-1.0066589574255957,0.0,-0.546801047465917,0.004204415759457167,-0.8235585665266346,0.0,-1.0280086921179128
1729950888.76,-0.11867006122249397,0.4658877746873934,0.0,-0.3081257652011757,1.0018149037243633,-0.978203463746752,0.0,-0.20214318610226206,-0.9904212329207678,-1.3238858907973703,0.0,-0.7169049511093591,0.004204415759457167,-1.1225527611592943,0.0,-1.2875073487555424
1729950888.86,-1.9388862310505546,-1.3827101477542296,0.0,-0.6372492836351329,-0.998053866668713,-0.9305965129316522,0.0,0.8610243294416845,-0.9904212329207678,-0.5397966781237381,0.0,-0.5395625834810895,0.004204415759457167,-1.0820639639694547,0.0,-1.2728877061280703
1729950888.96,1.9442415979159782,-0.840640080271348,0.0,-0.2043803083035152,1.0018149037243633,-1.1091225784882766,0.0,0.6108672669607557,1.0075553348813597,-0.5637383334725513,0.0,-0.44908178367074797,0.004204415759457167,-0.9045361609063133,0.0,-1.4117743110890553
1729950889.06,1.9442415979159782,-1.5564505539987428,0.0,-0.4798423835145446,-0.998053866668713,-1.4126168899345373,0.0,1.1516479755592337,-0.9904212329207678,-0.5218404366121281,0.0,-0.5902318313748809,0.004204415759457167,-0.518335326172461,0.0,-1.511918863087239
1729950889.16,0.002677683432711783,-1.2159193577594967,0.0,-0.3582097788759082,1.0018149037243633,-1.4304694964901996,0.0,1.3539808937423374,1.0075553348813597,-0.9767318882395793,0.0,-0.4671779436328164,0.004204415759457167,0.0017899915739362764,0.0,-1.4008095791184514
1729950889.26,0.002677683432711783,-0.8614889290206889,0.0,-0.6408267131833282,-0.998053866668713,-0.7758739227825779,0.0,1.3944474773789586,-0.9904212329207678,-1.2760025800997439,0.0,-0.8725319267831468,1.7177670165479921,-0.5401369861977595,0.0,-1.21806404627505
1729950889.36,0.002677683432711783,-1.535601705249401,0.0,0.2320660965762981,1.0018149037243633,-0.7163652342637031,0.0,1.8542950187041949,0.7578082639060949,-0.25848222777518337,0.0,-0.46355871164040263,-1.7093581850290778,-0.21311208581828828,0.0,-1.2144091356181819
