Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729950884.66,0.9988583997716776,0.5248427413128343,0.0,-1.0195919807862504,-0.9775537219378236,-0.8701369950261951,0.0,-0.6857768383904972,1.0031690354971712,-0.5426549318954558,0.0,-1.4006599006462246,0.017429053741120668,-1.3871497644953983,0.0,-0.7274033188299951
1729950884.76,0.9988583997716776,0.8161603658966217,0.0,-1.0454126485401662,0.9787310246940683,-0.44979419766828166,0.0,-0.4218879509580001,1.0031690354971712,-0.5247616983392199,0.0,-1.249659854202367,0.0010482406001923112,-1.0945023799087163,0.0,-0.6496990669846489
1729950884.86,-0.9984577345491469,2.313532956257295,0.0,-1.2409119901055303,-0.9775537219378236,0.5239999495442188,0.0,-0.2856872348638081,-0.9934064422633894,-1.0377010602846461,0.0,-1.3683027478368266,2.621978343148785,-0.335497131114382,0.0,-0.8428496358573667
1729950884.96,0.9988583997716776,0.2859622891541269,0.0,-0.27448128274467376,0.9787310246940683,1.3997141107065394,0.0,-0.9964847219803726,1.0031690354971712,-0.06550203706250045,0.0,-1.411445618249357,0.0010482406001923112,-0.3182825790798711,0.0,-0.2212156210945966
1729950885.06,-1.1232899929441957,-0.6812122244640503,0.0,-1.3216937935070678,-0.9775537219378236,0.1737142850792911,0.0,-0.5559605308632203,-0.9934064422633894,0.3639355682871586,0.0,-0.47668342597785773,0.017429053741120668,-0.1727413664244627,0.0,-0.8739313365955053
1729950885.16,-0.8736254761540937,-0.1917986151632859,0.0,-1.2833316585583925,-0.9775537219378236,-1.2169198028464738,0.0,-1.0794820333502708,-0.9934064422633894,-0.3756514187039214,0.0,-1.2388741365992342,-2.63626267508933,-0.7423865428391802,0.0,-0.7496045336429512
1729950885.26,0.9988583997716776,0.4432738064293735,0.0,-1.2482893237495063,0.9787310246940683,-2.0541025409176528,0.0,-0.8390026439964631,1.0031690354971712,-0.948234892503467,0.0,-1.3898741830430918,2.621978343148785,-1.2431735111158542,0.0,-0.9138935232588263
1729950885.36,-0.9984577345491469,-0.17431955768825858,0.0,-0.8831113083726942,-0.9775537219378236,-1.770371152701061,0.0,-0.6687517488787231,-0.9934064422633894,-1.8727186262423172,0.0,-1.0698978941501556,-0.0317133856816644,-1.4826122803231392,0.0,-0.7540447766055425
1729950885.46,0.9988583997716776,-0.3724155424052349,0.0,-1.1486953195558303,-0.9775537219378236,-2.733656729979613,0.0,-1.0922508504841015,1.0031690354971712,-1.598355711713368,0.0,-1.4581837278629324,0.033809866882049025,-1.1837050586329994,0.0,-0.6208374877278059
1729950885.56,-0.9984577345491469,-1.8697881327659074,0.0,-0.6691686326973901,0.9787310246940683,-2.6145596040615375,0.0,-0.5495761222963051,1.0031690354971712,-0.5724769878225154,0.0,-0.8362073460822805,0.0010482406001923112,-1.3135966785297615,0.0,-0.9560758314034428
1729950885.66,0.9988583997716776,-1.2871528835983301,0.0,-1.1597613200217944,0.9787310246940683,-2.4008853487379316,0.0,-0.9198718191773898,-0.9934064422633894,-0.8766619582785238,0.0,-0.527016774792477,0.0010482406001923112,-0.9740005156671415,0.0,-0.8339691499321844
1729950885.76,-0.9984577345491469,-1.9280516576826652,0.0,-0.8536019737967903,0.9787310246940683,-2.2642739395966096,0.0,-0.6538547955559209,-0.9934064422633894,-0.8408754911660521,0.0,-0.685207299638423,0.0010482406001923112,-0.8002900360461705,0.0,-0.9938178965854682
1729950885.86,0.9988583997716776,-0.7103439869224292,0.0,-0.5437539607497979,-0.9775537219378236,-0.7019998760830294,0.0,-0.48573203662715253,1.0031690354971712,-1.353814853111479,0.0,-0.09199283146612547,-2.6198818619484,-0.22907990035558862,0.0,-0.7829063558623853
1729950885.96,0.9988583997716776,-1.3803745234651426,0.0,0.01323472937039052,0.9787310246940683,-1.9244968450656288,0.0,-0.4878601728161244,1.0031690354971712,-0.29811407329356615,0.0,-0.002111851440019755,0.0010482406001923112,-0.18682599990724472,0.0,-0.6630197958724225
1729950886.06,-0.9984577345491469,-2.516513259341918,0.0,-0.6839232999853421,-0.9775537219378236,-1.7318397296099184,0.0,0.031405057292982735,-0.9934064422633894,-0.005857925208381043,0.0,0.8068169687949317,-0.015332572540736047,-0.8128097102530875,0.0,-0.8228685425257063
1729950886.16,0.9988583997716776,-2.172758462333047,0.0,-1.1228746518019141,0.9787310246940683,-1.8789597086851884,0.0,-0.192049242549051,1.0031690354971712,-0.17882584958532732,0.0,0.5839121383301898,0.033809866882049025,-1.2588231038745004,0.0,-0.8317490284508887
1729950886.26,-0.9984577345491469,-1.933878010174341,0.0,-0.2966132836766018,-0.9775537219378236,-2.1031425339427425,0.0,0.1633495010092313,-0.9934064422633894,-0.06550203706250045,0.0,0.44010257028842054,-0.0317133856816644,-1.3167265970814908,0.0,-1.0026983825106506
1729950886.36,0.9988583997716776,-0.1859722626716101,0.0,-1.0343466480742023,0.9787310246940683,-0.16606280945168916,0.0,-0.4452974490366894,1.0031690354971712,-1.156989283992885,0.0,0.30348348064873987,0.017429053741120668,-1.0256441717706735,0.0,-0.8339691499321844
1729950886.46,-0.9984577345491469,-1.1240150138314091,0.0,0.25299807279961045,-0.9775537219378236,-0.9857312642996211,0.0,0.054814555371672055,-0.9934064422633894,-0.5426549318954558,0.0,0.7385074239750915,-0.015332572540736047,-0.9599158821843603,0.0,-0.9383148595530779
1729950886.56,0.9988583997716776,-2.2077165772831018,0.0,-0.6839232999853421,0.9787310246940683,-1.3885597784342893,0.0,0.43787906938658705,-0.9934064422633894,-0.3219717180352139,0.0,1.3640790449567874,0.0010482406001923112,-0.8910576740463175,0.0,-0.7496045336429512
1729950886.66,-0.9984577345491469,-1.2871528835983301,0.0,-1.1560726531998062,-0.9775537219378236,-1.4586169113272742,0.0,0.7379462720316039,1.0031690354971712,-0.4591531752996886,0.0,1.4036266761682736,0.0010482406001923112,-0.7251719908046693,0.0,-0.6519191884659444
1729950886.76,0.9988583997716776,-0.8560027992143234,0.0,-0.717121301383234,0.9787310246940683,-1.92099398842098,0.0,1.1210107860465188,-0.9934064422633894,-0.42933111937262886,0.0,1.6948410514528565,0.017429053741120668,-0.38870574649377904,0.0,-0.9027929158523481
1729950886.86,-0.9984577345491469,0.047081836995420845,0.0,-1.2150913223516142,-0.9775537219378236,-1.4971483344184167,0.0,0.29742208091445155,1.0031690354971712,-1.1808469287345327,0.0,-1.3251598774242959,2.6055975300078567,-0.31984753835573626,0.0,-0.7917868417875678
1729950886.96,0.9988583997716776,-1.2172366536982215,0.0,0.19029073682581446,0.9787310246940683,-1.7528568694778142,0.0,0.6357957349609598,-0.9934064422633894,-1.4373166097072456,0.0,-1.6009147241443882,0.017429053741120668,-0.5452016740802392,0.0,-0.6408185810594664
1729950887.06,-0.9984577345491469,-2.1552794048580197,0.0,-1.0491013153621542,-0.9775537219378236,-1.5637026106667529,0.0,1.0146039765979311,1.0031690354971712,-0.6500143332328706,0.0,-1.4294218142545785,-0.015332572540736047,-0.8096797917013578,0.0,-0.8095478136379326
1729950887.16,-0.9984577345491469,-2.050405060007856,0.0,-0.9642619784564302,0.9787310246940683,-1.6302568869150895,0.0,1.0997294241568012,-0.9934064422633894,-1.2941707412573595,0.0,-1.1022550469595536,0.0010482406001923112,-0.801854995322035,0.0,-0.9582959528847383
1729950887.26,0.9988583997716776,-1.5085542782820096,0.0,-0.3814526205823258,-0.9775537219378236,-1.4025712050128865,0.0,1.8232957284071964,1.0031690354971712,-1.2047045734761805,0.0,-1.5372789902859052,0.0010482406001923112,-0.7095223980460229,0.0,-0.8006673277127502
1729950887.36,0.9988583997716776,-1.421158990906873,0.0,-1.2999306592573385,0.9787310246940683,-0.9261827013405837,0.0,1.6530448332894563,-0.9934064422633894,-1.3239927971844194,0.0,-1.0663026549491113,-0.015332572540736047,-0.5123375292870825,0.0,-0.4521082551493398
1729950887.46,-0.9984577345491469,-1.071577841406327,0.0,-0.1232459430431656,-0.9775537219378236,-0.7930741488439108,0.0,2.163797518642677,1.0031690354971712,-0.9005196030201715,0.0,-1.1957312661867034,0.017429053741120668,-0.20717047049348444,0.0,-0.33666193812196815
1729950887.56,0.9988583997716776,-1.228889358681573,0.0,-0.562197294859738,0.9787310246940683,-0.6319427431900437,0.0,1.9084211759660665,-0.9934064422633894,-0.24443437262485868,0.0,-1.4330170534556226,0.017429053741120668,0.24197284167965769,0.0,-0.49651068477525195
1729950887.66,-0.9984577345491469,-1.4269853433985487,0.0,-1.0712333162940824,-0.9775537219378236,-0.9682169810763751,0.0,1.3551057668334117,-0.9934064422633894,-1.7653592249049024,0.0,-1.411445618249357,0.0010482406001923112,0.41098844347303537,0.0,-0.9494154669595559
1729950887.76,0.9988583997716776,-0.44233177230534415,0.0,-1.0380353148961903,0.9787310246940683,-0.1380399562944949,0.0,0.6528208244727338,1.0031690354971712,-1.1987401622907685,0.0,-1.6134980613480427,-0.015332572540736047,0.14338040730018786,0.0,-0.5497936003263465
1729950887.86,-0.9984577345491469,0.3209204041041816,0.0,-0.3814526205823258,-0.9775537219378236,-1.2974855056734078,0.0,-0.3771970909895933,1.0031690354971712,-1.4611742544488933,0.0,-1.6268004463919064,0.0010482406001923112,-0.3370620903902464,0.0,-0.39216497515435833
1729950887.96,0.9988583997716776,0.16943523932061144,0.0,-0.658102632231426,0.9787310246940683,-1.5391826141542082,0.0,-0.23248383013951435,-0.9934064422633894,-2.4810885671543343,0.0,-1.5437504208477848,0.0010482406001923112,-0.7971601174944409,0.0,-0.434347283298975
1729950888.06,-0.9984577345491469,-1.2988055885816816,0.0,-0.9089319761266103,-0.9775537219378236,-1.0487826839033083,0.0,-0.48573203662715253,1.0031690354971712,-2.1649747743275016,0.0,-1.4330170534556226,0.0010482406001923112,-1.0866775835293934,0.0,-0.6696801603163094
1729950888.16,0.9988583997716776,-0.9375717340977843,0.0,-1.2722656580924283,0.9787310246940683,-1.5952283204685966,0.0,-0.5517042584852769,-0.9934064422633894,-2.00393567232138,0.0,-1.4186360966514457,0.0010482406001923112,-1.2384786332882602,0.0,-0.7118624684609259
1729950888.26,-0.9984577345491469,-0.3607628374218833,0.0,-1.0749219831160701,-0.9775537219378236,-0.299171361948362,0.0,0.24209054000118607,1.0031690354971712,-1.473103076819717,0.0,-1.1813503093825266,0.017429053741120668,-0.9771304342188711,0.0,-0.7229630758674039
1729950888.36,0.9988583997716776,0.19274064928731455,0.0,0.22348873822370643,0.9787310246940683,-0.8140912887118066,0.0,0.08248032582830479,-0.9934064422633894,-1.9621847940234964,0.0,-1.32875511662534,0.0010482406001923112,-1.085112624253529,0.0,0.21170806775804704
1729950888.46,-0.9984577345491469,0.24517782171239716,0.0,-0.48842395841997793,-0.9775537219378236,-0.4357827710896845,0.0,0.054814555371672055,1.0031690354971712,-1.7772880472757262,0.0,-1.1957312661867034,0.017429053741120668,-0.9098371853566928,0.0,-0.42102655441120124
1729950888.56,0.9988583997716776,-0.14518779522988035,0.0,0.07963073216617446,0.9787310246940683,0.3558628306010531,0.0,0.027148784915039137,-0.9934064422633894,-2.2663697644795047,0.0,-0.9260883261083863,-0.015332572540736047,-1.11954172832255,0.0,0.7289963728999239
1729950888.66,-0.9984577345491469,-0.6579068144973471,0.0,0.2677527400875625,-0.9775537219378236,0.31032569422061285,0.0,-0.34740318434398887,1.0031690354971712,-0.7752669681265207,0.0,-1.4078503790483128,0.017429053741120668,-1.4059292758057735,0.0,0.08072090036160619
1729950888.76,0.9988583997716776,0.029602779520392877,0.0,-0.0015199379175615028,0.9787310246940683,0.6465999321069442,0.0,-0.4218879509580001,-0.9934064422633894,-1.2941707412573595,0.0,-1.0591121765470228,-0.015332572540736047,-1.1821400993571343,0.0,-0.06580711740390399
1729950888.86,-0.9984577345491469,0.6530224961297001,0.0,0.5665347526685909,-0.9775537219378236,-0.4357827710896845,0.0,-0.34740318434398887,1.0031690354971712,-1.0377010602846461,0.0,-1.5883313869407334,-0.015332572540736047,-1.1617956287708946,0.0,0.5269653181020235
1729950888.96,-0.9984577345491469,-0.523900707188805,0.0,0.6919494246161829,-0.9775537219378236,-0.2921656486590634,0.0,-0.040951573132056746,-0.9934064422633894,-1.8488609815006694,0.0,-1.3107789206201188,0.033809866882049025,-0.8894927147704531,0.0,0.3005129270098714
1729950889.06,0.9988583997716776,-0.16266685270490702,0.0,1.241560781092395,0.9787310246940683,0.7516856314464228,0.0,0.04204573823784145,1.0031690354971712,-1.0198078267284103,0.0,-0.951255000515696,0.0010482406001923112,-0.614059882218282,0.0,1.8168558987347714
1729950889.16,0.9988583997716776,-0.4306790673219926,0.0,1.337466118464083,0.9787310246940683,1.1229884357792461,0.0,0.09737727915110692,-0.9934064422633894,-0.25636319499568255,0.0,-0.9584454789177844,0.0010482406001923112,-0.3026329863212254,0.0,1.0398133802813088
1729950889.26,-0.9984577345491469,0.6413697911463485,0.0,1.462880790411675,-0.9775537219378236,1.2350798484080225,0.0,-0.4346567680918307,1.0031690354971712,-0.8766619582785238,0.0,-1.0878740901553767,0.0010482406001923112,0.05887260640349865,0.0,0.8777445121467297
