Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay
1729949094.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949094.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949094.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949094.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949094.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949094.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949095.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949096.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949097.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1729949098.26,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1729949098.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1729949098.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1729949098.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949098.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949099.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949100.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949100.66,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949100.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949100.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949100.96,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949101.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949101.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949101.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949101.36,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949101.46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949101.56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949101.66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949101.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949101.86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949101.96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949102.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949102.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949102.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949102.36,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949102.46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949102.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949102.66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949102.76,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949102.86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949102.96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949103.06,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1729949103.16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949103.26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949103.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949103.46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949103.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949103.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949103.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949103.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949103.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949104.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949105.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949106.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949107.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949108.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949109.86,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
1729949109.96,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
1729949110.06,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
1729949110.16,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
1729949110.26,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1
1729949110.36,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1
1729949110.46,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
1729949110.56,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1729949110.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949110.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949110.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949110.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949111.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949112.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949112.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949112.26,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1729949112.36,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
1729949112.46,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
1729949112.56,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
1729949112.66,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
1729949112.76,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1729949112.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949112.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949113.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949114.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949115.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949115.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949115.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949115.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949115.46,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949115.56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949115.66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949115.76,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949115.86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949115.96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949116.06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949116.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949116.26,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949116.36,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949116.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949116.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949116.66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949116.76,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949116.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949116.96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949117.06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949117.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949117.26,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1729949117.36,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1729949117.46,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1
1729949117.56,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
1729949117.66,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
1729949117.76,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
1729949117.86,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
1729949117.96,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
1729949118.06,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
1729949118.16,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1729949118.26,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1729949118.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949118.46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949118.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949118.66,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949118.76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949118.86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949118.96,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949119.06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949119.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949119.26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949119.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949119.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949120.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949121.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949122.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949122.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
