Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951383.47,-0.9592539755846252,-0.0003023901523548127,0.0,-0.5103945167066726,0.0011339768774785337,-0.2945668006063146,0.0,-0.7197221305203318,0.015659417112466174,-1.1958320001431442,0.0,0.494107118171966,0.9959410819647501,-0.8661698228757048,0.0,-0.9519044607831265
1729951383.57,0.9601684446414068,-0.39809243571178715,0.0,-0.3994069345396844,-1.5318490019022288,1.4658948963936864,0.0,-0.45954317061285227,-0.012066455487655421,-0.826966786498053,0.0,0.8578593598807924,-0.9932475967929146,-1.0725532321405813,0.0,-0.8636438189191626
1729951383.67,-0.9592539755846252,0.35910440539695715,0.0,-0.25209614366350036,1.534116955657186,0.9270728466522609,0.0,-0.8438074806300528,-2.216273327197369,-0.3646557187295384,0.0,1.0693432213394123,-0.9932475967929146,1.276575573315512,0.0,-1.0013304202269462
1729951383.77,-0.9592539755846252,-1.6019307314837554,0.0,0.6660738542634005,-1.5318490019022288,1.0385532707366938,0.0,-0.7057124942176214,2.2475921614223013,-1.09746794317112,0.0,0.8790077460266543,0.9959410819647501,1.3190662752229871,0.0,-0.8106874338007841
1729951383.87,0.9601684446414068,0.4428496781463115,0.0,-0.282365484254497,1.534116955657186,0.5833415390585939,0.0,-0.7357331434377151,-0.012066455487655421,-1.1646833821020033,0.0,1.25967869665217,-0.9932475967929146,0.681705746610869,0.0,-1.1178344674873786
1729951383.97,-0.9592539755846252,-1.0261819813319446,0.0,-0.7061362525284514,-1.5318490019022288,1.7910461333066157,0.0,-0.6997083643736026,-0.012066455487655421,-1.0499253156346418,0.0,1.809536736444582,0.9959410819647501,-0.10740728881365914,0.0,-1.0860606364163516
1729951384.07,0.9601684446414068,-1.4344401859850466,0.0,-0.31061686880609407,1.534116955657186,1.1546787124913118,0.0,-0.6516753256214526,-2.216273327197369,-0.7712271542139054,0.0,0.8155625875890682,-0.9932475967929146,-0.3441411994410169,0.0,-1.0789997850672344
1729951384.17,0.9601684446414068,-0.760988617625656,0.0,0.33512906380183644,0.0011339768774785337,0.08632464834883105,0.0,-0.8017785717219216,2.2198662888221796,-0.6728630972418818,0.0,-0.7747960505797536,0.9959410819647501,0.5603037411609416,0.0,-1.1955038323276668
1729951384.27,0.9601684446414068,-1.5809944132964169,0.0,-0.421604450973082,-1.5318490019022288,1.6098904441694117,0.0,-0.5095775859796753,-2.216273327197369,-0.2662916617575139,0.0,-0.905916044684098,-0.9932475967929146,0.41462133462102874,0.0,-0.8142178594753428
1729951384.37,-0.9592539755846252,-1.2948647314027895,0.0,-0.05635440784172156,-1.5318490019022288,2.185872635272315,0.0,-0.20336696393471848,2.2198662888221796,0.09765534903897626,0.0,-0.9545573328195808,0.9959410819647501,1.149103467593089,0.0,0.16017962670281857
1729951384.47,0.9601684446414068,-1.0994590949876293,0.0,0.7064329750513964,1.534116955657186,1.9211066280717874,0.0,-0.515581715823694,-2.2024103908973083,0.8616161915216992,0.0,-0.7388437941317882,-0.9932475967929146,1.7743237956602143,0.0,-0.789504879753433
1729951384.57,-0.9592539755846252,-0.44345445845102116,0.0,0.4380448218112253,-1.5318490019022288,1.0106831647155856,0.0,-0.6576794554654714,0.001796480812405375,0.44029014749152795,0.0,-0.9291792694445461,0.9959410819647501,-0.4655432048909443,0.0,-1.057817231019883
1729951384.67,0.9601684446414068,-0.9424367085825903,0.0,1.0293059413553614,1.534116955657186,0.06774457766809223,0.0,-0.8317992209420154,0.001796480812405375,-0.1744852085836244,0.0,-0.8911121743819946,-0.9932475967929146,-1.3517778446754136,0.0,-1.2096255350259009
1729951384.77,-0.9592539755846252,-1.72405925424323,0.0,-0.032138935368924156,0.0011339768774785337,1.6191804795097813,0.0,-0.8558157403180903,0.001796480812405375,-0.943364253914948,0.0,-0.9249495922153738,0.9959410819647501,0.12932662181369864,0.0,-1.0931214877654687
1729951384.87,0.9601684446414068,-1.9752950724912932,0.0,0.21405170143784938,-1.5318490019022288,1.684210726892367,0.0,-0.24539587284284978,2.2337292251222407,-1.1859955944459417,0.0,-0.9651315258925117,-0.9932475967929146,0.7788273509708109,0.0,-0.6906529608657933
1729951384.97,-0.9592539755846252,-1.6298458224002068,0.0,1.1100241829313526,0.0011339768774785337,0.23496521379474156,0.0,-0.7557469095844443,-2.216273327197369,-0.9941856833504943,0.0,-0.5696567049648924,0.9959410819647501,-0.5141040070709153,0.0,-0.3270191163862622
1729951385.07,0.9601684446414068,-1.169246822278758,0.0,1.0696650621433568,-1.5318490019022288,0.6669518571219185,0.0,-0.8858363895381841,2.2198662888221796,-0.2925220769500538,0.0,-0.9186050763716154,-0.9932475967929146,-0.3441411994410169,0.0,-1.2202168120495767
1729951385.17,-0.9592539755846252,-0.34575164024344107,0.0,2.1391817630252414,1.438305519483453,-0.44320736605222516,0.0,-0.6216546764013587,0.001796480812405375,-0.11054857155180906,0.0,-0.7599921802776503,0.9959410819647501,0.35392033189606503,0.0,-0.9695565891559192
1729951385.27,0.9601684446414068,-0.5586042084813829,0.0,1.4530767096293156,0.0011339768774785337,0.12812980738049287,0.0,-0.8738281298501467,0.001796480812405375,0.23372562785027695,0.0,-0.6711689584650299,-0.9932475967929146,0.6088645433409126,0.0,-1.283411431624175
1729951385.37,-0.9592539755846252,-0.16779293565106349,0.0,1.6145131927812983,-1.5318490019022288,-0.7451335146142304,0.0,-0.4155128850900481,-2.216273327197369,0.19765880696053428,0.0,-0.8657341110069604,-0.9932475967929146,-0.5383844081609007,0.0,-1.0013304202269462
1729951385.47,0.9601684446414068,-0.43647568572190826,0.0,2.6840298936631832,1.534116955657186,-0.3549520303187158,0.0,-0.2213793534667749,2.2337292251222407,0.35668069906530697,0.0,-0.5548528346627889,0.9959410819647501,-1.3942685465828883,0.0,-0.030463359723343433
1729951385.57,-0.9592539755846252,-0.7260947539800916,0.0,2.2602591253892284,0.0011339768774785337,-0.5453977547962886,0.0,-0.9198597919876238,0.015659417112466174,0.023882306309958082,0.0,-0.8445857248610983,0.9959410819647501,-1.4185489476728739,0.0,-1.2449297917714865
1729951385.67,0.9601684446414068,-0.30038961750420784,0.0,1.0091263809613635,0.0011339768774785337,-2.254764257424258,0.0,-0.6276588062453776,-0.012066455487655421,-0.37449212442674046,0.0,-0.3645173593500311,-0.9932475967929146,-2.322993888274832,0.0,-0.7542006230078474
1729951385.77,-0.9592539755846252,-1.2285663904762176,0.0,-0.3651016818698881,1.534116955657186,-1.0098995218147584,0.0,-0.9198597919876238,0.015659417112466174,-0.20399442567523213,0.0,-0.7557625030484779,0.9959410819647501,-0.7811884190607555,0.0,-1.1213648931619369
1729951385.87,0.9601684446414068,-1.120395413174968,0.0,-0.7121901206466507,-1.5318490019022288,-1.4140160591208273,0.0,0.5351410068795889,-2.216273327197369,-0.27776746840425026,0.0,-0.5379341257460993,-0.9932475967929146,-0.6476462130658355,0.0,-0.11872400158730731
1729951385.97,-0.9592539755846252,-1.015713822238275,0.0,-0.03617484744772364,1.534116955657186,-1.6973621370020942,0.0,-0.7737592991165008,-0.012066455487655421,-0.2810462703033174,0.0,-0.3983547771834101,0.9959410819647501,-1.3578479449479102,0.0,-0.7471397716587302
1729951386.07,0.9601684446414068,-0.5655829812104959,0.0,-0.4256403630518815,0.0011339768774785337,-1.000609486474389,0.0,-0.8638212467767822,0.001796480812405375,0.0271611082090252,0.0,-0.7599921802776503,-0.9932475967929146,-1.454969549307852,0.0,-1.1707908526057569
1729951386.17,-0.9592539755846252,-0.3387728675143282,0.0,-0.4377480992882803,0.0011339768774785337,-1.1771201579414072,0.0,-0.6776932216122006,0.015659417112466174,0.022242905360424524,0.0,-0.5104412237564787,0.9959410819647501,-1.4124788474003773,0.0,-0.6800616838421177
1729951386.27,0.9601684446414068,-1.1762255950078708,0.0,-0.2682397919786986,0.0011339768774785337,-0.8659039740390326,0.0,-0.3754853527965896,-0.012066455487655421,-0.6318780735035376,0.0,-0.673283797079616,0.9959410819647501,-0.6294359122483463,0.0,-0.6659399811438835
1729951386.37,-0.9592539755846252,-1.0471182995192834,0.0,-0.6637591757010559,0.0011339768774785337,-1.669492030980986,0.0,-0.47155143030088986,0.001796480812405375,-0.897461027328004,0.0,-0.6838579901525471,-0.9932475967929146,-0.5505246087058935,0.0,-1.011921697250622
1729951386.47,0.9601684446414068,-0.5655829812104959,0.0,0.4138293493384277,0.0011339768774785337,0.3418006202089892,0.0,-0.9098529089142592,0.001796480812405375,-1.0302525042402368,0.0,-0.544278641589858,0.9959410819647501,-0.1559680909936301,0.0,-1.0331042512979731
1729951386.57,-0.9592539755846252,0.5161267918019962,0.0,-0.5810229780856648,0.0011339768774785337,-0.43856234838204045,0.0,-0.6196532997866859,0.001796480812405375,-1.1122225517169235,0.0,-0.7790257278089261,-0.9932475967929146,-0.49589370625342616,0.0,-1.248460217446045
1729951386.67,0.9601684446414068,0.5475312690830044,0.0,-0.2722757040574981,0.0011339768774785337,-1.2514404406643627,0.0,-0.6016409102546295,0.001796480812405375,-1.2564898352758929,0.0,-0.37086187519378955,0.9959410819647501,-1.473179850125341,0.0,-0.9942695688778291
1729951386.77,-0.9592539755846252,-0.06311134471437056,0.0,-0.19761133059970618,0.0011339768774785337,-0.6382981081999822,0.0,-0.31944680758574784,0.001796480812405375,-0.9794310748046907,0.0,-0.9101457219132704,-0.9932475967929146,-0.410912302438477,0.0,-1.0295738256234146
1729951386.87,0.9601684446414068,-0.7470310721674303,0.0,-0.35299394563348946,1.534116955657186,-1.5533665892263684,0.0,-0.0792816138249976,0.001796480812405375,-1.0450071127860403,0.0,-0.47871864453768576,0.9959410819647501,-0.48375350570843345,0.0,-0.7188963662622618
1729951386.97,-0.9592539755846252,1.1407269510575968,0.0,-0.23191658326950246,0.0011339768774785337,0.049164506987353425,0.0,-0.8858363895381841,0.001796480812405375,-0.41875595006415167,0.0,-0.8170928228714777,-0.9932475967929146,0.03827511772625375,0.0,-1.026043399948856
1729951387.07,0.9601684446414068,1.0953649283183637,0.0,-0.6193641428342607,0.0011339768774785337,-0.6522331612105363,0.0,-0.6816959748415464,2.2198662888221796,-0.22694603896870413,0.0,-0.6457908950899955,0.9959410819647501,-0.6779967144283173,0.0,-1.0931214877654687
1729951387.17,-0.9592539755846252,1.0709392237664683,0.0,-0.3731735060274872,-1.5318490019022288,-0.7637135852949692,0.0,-0.665684961924163,-2.216273327197369,-0.14989419434061813,0.0,-0.5040967079127202,-0.9932475967929146,-1.1211140343205517,0.0,-1.2237472377241352
1729951387.27,0.9601684446414068,-0.04566441289158803,0.0,-0.3368502973182912,1.534116955657186,-0.13199118214985053,0.0,0.2109179953025758,0.001796480812405375,-0.23678244466590695,0.0,-0.8889973357674085,-0.9932475967929146,-0.2955803972610466,0.0,-0.7012442378894691
1729951387.37,-0.9592539755846252,-0.2689851402231996,0.0,-0.41151467077608317,0.0011339768774785337,-0.10412107612874232,0.0,0.44107630598996145,2.2337292251222407,-0.6417144792007404,0.0,-0.6373315406316508,0.9959410819647501,-0.27737009644355753,0.0,-0.4399927379721359
1729951387.47,0.9601684446414068,0.5405524963538916,0.0,-0.09671352862971706,0.0011339768774785337,-0.4106922423609322,0.0,-0.47155143030088986,-2.216273327197369,-0.626959870654937,0.0,-0.8805379813090637,-0.9932475967929146,0.11111632099621019,0.0,-1.0472259539962072
1729951387.57,-2.8786763958106527,0.47076476906276293,0.0,-0.7586031095528456,0.0011339768774785337,-1.167830122601038,0.0,0.00877895722061095,2.2198662888221796,-0.5171200070361761,0.0,-0.6288721861733059,0.9959410819647501,-0.7569080179707701,0.0,-1.0542868053453247
1729951387.67,0.9601684446414068,0.5614888145412301,0.0,-0.3065809567272944,-1.5318490019022288,0.0027143302855063872,0.0,0.34901298171500733,-2.230136263497431,0.017324702511823116,0.0,-0.88265281992365,0.9959410819647501,-0.20452889317360107,0.0,-0.5176621028124242
1729951387.77,0.9601684446414068,0.40097704177163435,0.0,-0.8251956588530385,1.534116955657186,-0.508237613434811,0.0,1.4577756262438046,0.015659417112466174,0.13700097182778603,0.0,-0.7388437941317882,-0.9932475967929146,1.0944725651406209,0.0,0.5838307076498452
1729951387.87,-0.9592539755846252,-0.20966557202574065,0.0,-0.421604450973082,0.0011339768774785337,-0.3131468712870535,0.0,0.7572938111082829,-0.012066455487655421,0.3238926800746322,0.0,-0.7261547624442711,-0.9932475967929146,0.8698788550582558,0.0,-0.12931527861098308
1729951387.97,0.9601684446414068,0.5440418827184477,0.0,-0.20971906683610497,0.0011339768774785337,-0.3967571893503781,0.0,0.5491506431822993,0.001796480812405375,-0.7515543428195005,0.0,-0.7473031485901331,0.9959410819647501,0.8334582534232776,0.0,-0.41881018392478453
1729951388.07,-0.9592539755846252,-0.15732477655739383,0.0,-0.7666749337104448,0.0011339768774785337,-0.0855410054480035,0.0,0.5631602794850098,2.2198662888221796,-1.5843700251826407,0.0,-0.4554554197772376,-0.9932475967929146,0.3903409335310432,0.0,-0.3870363528537576
1729951388.17,-0.9592539755846252,-1.7066123224204475,0.0,-0.3893171543426855,-1.5318490019022288,0.07238959533827642,0.0,0.8973901741353875,0.001796480812405375,-1.4614149539676102,0.0,-0.7113508921421677,0.9959410819647501,-0.7022771155183027,0.0,0.18842303209928704
1729951388.27,0.9601684446414068,-1.9089967315647205,0.0,-0.7485133293558468,1.534116955657186,0.09561468368920047,0.0,1.2576379647765128,0.001796480812405375,-1.6712582755079288,0.0,-0.5886902524961681,0.9959410819647501,1.4708187820353957,0.0,0.4390832549929444
1729951388.37,0.9601684446414068,-1.8147832997216973,0.0,-0.3893171543426855,-1.5318490019022288,1.614535461839597,0.0,1.1775829001895963,0.001796480812405375,-1.5401061995452299,0.0,-0.6204128317149611,-0.9932475967929146,1.5315197847603594,0.0,0.3190487820579536
1729951388.47,-0.9592539755846252,-1.5426111632862958,0.0,-0.800980186380241,1.534116955657186,1.1082285357894648,0.0,1.5778582231241802,0.001796480812405375,-1.2564898352758929,0.0,-0.7621070188922364,0.9959410819647501,1.0337715624156572,0.0,0.4284919779692687
1729951388.57,0.9601684446414068,-1.5077172996407313,0.0,-0.6597232636222564,-1.5318490019022288,1.730660903594214,0.0,0.21291937191724886,0.001796480812405375,-0.863033607387795,0.0,-0.56542702773572,-0.9932475967929146,1.003421061053176,0.0,0.9121602953837908
1729951388.67,0.9601684446414068,-1.783378822440689,0.0,-0.42362240701248177,1.534116955657186,1.4984100200849788,0.0,-0.9298666750609885,0.001796480812405375,-0.4794137851968999,0.0,-0.7642218575068227,0.9959410819647501,-0.004215584181220845,0.0,1.4558458492658084
1729951388.77,-0.9592539755846252,-1.9089967315647205,0.0,-0.764656977671045,0.0011339768774785337,0.2953504435071422,0.0,-0.613649169942667,0.001796480812405375,-0.5220382098847776,0.0,-0.3497134890479276,-0.9932475967929146,1.3190662752229871,0.0,1.420541592520223
1729951388.87,0.9601684446414068,-1.7205698678786732,0.0,-0.41555058285488267,-1.5318490019022288,1.3451244369688842,0.0,-0.93787218151968,-2.216273327197369,-1.228620019133819,0.0,-0.27780897615199684,-0.9932475967929146,1.5133094839428711,0.0,0.7003347549102773
1729951388.97,-0.9592539755846252,-1.9089967315647205,0.0,-0.8554649994440353,1.534116955657186,0.7366271221746885,0.0,-0.7817648055751923,2.2198662888221796,-1.9466776350295973,0.0,-0.5146709009856512,0.9959410819647501,0.44497183598350987,0.0,-1.153138724232964
1729951389.07,0.9601684446414068,-1.574015640567304,0.0,-0.7263158129224491,-1.5318490019022288,0.815592422567829,0.0,-0.6816959748415464,-2.216273327197369,-1.9761868521212043,0.0,-0.4068141316417549,-0.9932475967929146,-0.16810829153862283,0.0,-1.0648780823690003
1729951389.17,-0.9592539755846252,-1.9159755042938333,0.0,-0.5023226925490734,0.0011339768774785337,1.0942934827789101,0.0,-0.8237937144833237,2.206003352522119,-1.9909414606670082,0.0,0.4454658300364833,0.9959410819647501,-1.193955237590508,0.0,-1.1248953188364956
1729951389.27,0.9601684446414068,-1.9683162997621801,0.0,-0.9160036806260287,-1.5318490019022288,-0.8566139386986633,0.0,-0.665684961924163,-2.216273327197369,-1.9565140407267998,0.0,0.5321742132345175,-0.9932475967929146,0.19002762453866234,0.0,-1.3105957093182756
1729951389.37,-0.9592539755846252,-1.022692594967388,0.0,-0.550753637494668,1.534116955657186,0.722692069164135,0.0,-0.891840519382203,0.015659417112466174,-1.6778158793060638,0.0,1.344272241235618,0.9959410819647501,0.2325183264461376,0.0,-1.2502254302833242
1729951389.47,0.9601684446414068,-1.3018435041319023,0.0,-0.710172164607251,-1.5318490019022288,0.8620425992696761,0.0,-0.6556780788507984,-0.012066455487655421,-1.2187836134366166,0.0,1.0058980629018262,-0.9932475967929146,-0.21059899344609745,0.0,-1.2590514944697209
1729951389.57,-0.9592539755846252,-0.6807327312408584,0.0,-0.40344284661848406,0.0011339768774785337,1.2893842249266678,0.0,-0.887837766152857,0.001796480812405375,-0.40564074246788173,0.0,1.3231238550897562,0.9959410819647501,-0.14989799072113374,0.0,-1.2629349627117352
1729951389.67,0.9601684446414068,-0.5481360493877141,0.0,-0.7384235491588478,-1.5318490019022288,-1.7252322430232019,0.0,-0.4955679496769648,0.015659417112466174,-0.39580433677067967,0.0,1.8306851225904444,-0.9932475967929146,-1.800965264840145,0.0,-1.2505784728507803
1729951389.77,-0.9592539755846252,-1.0436289131547265,0.0,0.0425254380888678,1.534116955657186,-1.68342708399154,0.0,-0.8638212467767822,2.206003352522119,-0.27448866650518244,0.0,2.7400657268625093,-0.9932475967929146,-1.588511755302772,0.0,-1.3377799870123765
1729951389.87,0.9601684446414068,-1.211119458653435,0.0,-0.5709331978886659,0.0011339768774785337,-1.372210900089165,0.0,-0.6456711957774338,-2.216273327197369,-0.7646695504157704,0.0,1.4923109442566522,0.9959410819647501,-1.552091153667794,0.0,-1.2654062606839263
1729951389.97,-0.9592539755846252,0.6696597918424791,0.0,-0.8695906917198336,1.534116955657186,-1.4093710414506424,0.0,-0.6997083643736026,0.015659417112466174,-0.6089264602100656,0.0,-0.6288721861733059,0.9959410819647501,-0.31986079835103143,0.0,-1.2516376005531478
1729951390.07,0.9601684446414068,-0.1433672310991681,0.0,0.3936497889444299,0.0011339768774785337,-0.6661682142210904,0.0,-0.6957056111442568,-0.012066455487655421,-0.34826170923420063,0.0,-0.9228347536007877,-0.9932475967929146,-0.9208007253281721,0.0,-1.3155383052626577
1729951390.17,-0.9592539755846252,-0.13638845837005523,0.0,-0.046264627644722514,0.0011339768774785337,-1.432596129801566,0.0,-0.641668442548088,0.001796480812405375,-0.33022829878933,0.0,-0.43430703363137546,0.9959410819647501,-2.0498393760124958,0.0,-1.2650532181164704
1729951390.27,0.9601684446414068,-0.6842221176054145,0.0,0.020327921655470312,1.534116955657186,-1.5951717482580305,0.0,-0.8478102338593988,0.001796480812405375,-0.24497944941357547,0.0,-0.29684252368327263,0.9959410819647501,-2.183381582007416,0.0,-1.307418326211173
1729951390.37,-0.9592539755846252,-0.02821748106880626,0.0,0.03647156997066858,-1.5318490019022288,-1.83206764943745,0.0,-0.6476725723921067,-0.012066455487655421,0.017324702511823116,0.0,-0.8297818545589949,-0.9932475967929146,-1.6917034599352105,0.0,-1.2202168120495767
1729951390.47,0.9601684446414068,-1.0855015495294036,0.0,-0.005905506856727013,0.0011339768774785337,-0.6754582495614598,0.0,-0.8578171169327633,0.001796480812405375,-0.336785902587465,0.0,-0.5992644455690991,0.9959410819647501,-0.5383844081609007,0.0,-1.1919734066531082
1729951390.57,-0.9592539755846252,-0.603966231220617,0.0,0.2221235255954485,0.0011339768774785337,-1.2839555643556555,0.0,-0.6716890917681818,0.001796480812405375,-0.5695808374212559,0.0,-0.8847676585382361,-0.9932475967929146,-1.0725532321405813,0.0,-1.2060951093513423
